# GeoShield Emergency Service Centers Reference Dataset (India-wide OSM-Mapped)
# Source: OpenStreetMap contributors via Humanitarian OpenStreetMap Team (HOT) / Geofabrik (medical, police, fire) & Overpass API (police supplementation only)
# License: Open Data Commons Open Database License (ODbL) 1.0 (https://opendatacommons.org/licenses/odbl/)
# Attribution: (c) OpenStreetMap contributors
# Extraction Date: 2026-09-18T21:00:00Z
# Geographic Scope: India-wide sovereign territory across all 36 States and Union Territories
# Geometry Validation: Point-in-polygon validated against official Survey of India / CGAZ state boundaries
# Categories: MEDICAL (amenity=hospital), RESPONSE_UNIT (amenity=police), FIRE (amenity=fire_station)
# Filtering: Named facilities only; valid coordinates strictly within Indian territory; deduplicated by OSM element ID and 10m spatial proximity
# Coordinate Reference System: WGS84 (EPSG:4326) Decimal Degrees
source_id,name,center_type,latitude,longitude,city,state,phone_number
osm-node-3541446144,Saraswathi Nursing Home,MEDICAL,17.4160221,78.3916108,Hydrabad,Telangana,
osm-way-860333009,"Raidurgam, Cyberabad",RESPONSE_UNIT,17.42334794,78.38051998,Rangareddy,Telangana,
osm-node-13423743515,Arete Hospitals,MEDICAL,17.4276743,78.3749073,Rangareddy,Telangana,
osm-node-6562677269,Motherhood Clinic,MEDICAL,17.4300284,78.3742265,Rangareddy,Telangana,
osm-node-6549400717,PACIFIC CLINICS (A Unit of Pacific Hospitals Pvt Ltd.),MEDICAL,17.4194759,78.3715081,Rangareddy,Telangana,
osm-node-2354679489,Matpathy Clinic,MEDICAL,17.4068493,78.3922011,Hydrabad,Telangana,
osm-node-6811749040,Prolife Hospital,MEDICAL,17.4003659,78.3894309,Hydrabad,Telangana,
osm-node-6513396181,Sri Balaji Hospital,MEDICAL,17.4016591,78.3848655,Rangareddy,Telangana,
osm-node-6811749150,Shobha Hospital,MEDICAL,17.4003589,78.382573,Rangareddy,Telangana,
osm-node-8739449727,Dr Shaivalini - Gynecologist,MEDICAL,17.3987165,78.3653,Rangareddy,Telangana,
osm-node-8739430485,AMVI Hospital,MEDICAL,17.3988443,78.3652937,Rangareddy,Telangana,
osm-way-1300732264,Sankaraya Eye Hospital,MEDICAL,17.401486958333333,78.34988064166667,Rangareddy,Telangana,
osm-way-254295845,Continental Hospitals,MEDICAL,17.417663085714285,78.33932258571429,Rangareddy,Telangana,
osm-way-1266013820,Traffice Police Watch Tower,RESPONSE_UNIT,17.42563771,78.34068582499998,Rangareddy,Telangana,
osm-node-6811748994,Srija Hospital,MEDICAL,17.4279239,78.3240814,Rangareddy,Telangana,
osm-node-6536715097,Citizens Specialty Hospital,MEDICAL,17.4707742,78.3113113,Rangareddy,Telangana,
osm-node-6536715096,American Oncology Institute,MEDICAL,17.4707013,78.3109143,Rangareddy,Telangana,
osm-node-6811749146,Shreya Hospitals,MEDICAL,17.4795083,78.3202454,Rangareddy,Telangana,
osm-way-265204509,BHEL Hospital,MEDICAL,17.49690736,78.30542204000001,Sangareddy,Telangana,
osm-node-5539102501,PANACEA MERIDIAN HOSPITAL,MEDICAL,17.5087613,78.300147,Sangareddy,Telangana,
osm-node-6811749059,RM Hospital,MEDICAL,17.5101637,78.2998532,Sangareddy,Telangana,
osm-node-7174077374,Tirumala Hospital,MEDICAL,17.5133146,78.3022088,Sangareddy,Telangana,
osm-node-6811749132,Eureka Hospital,MEDICAL,17.509869,78.299367,Sangareddy,Telangana,
osm-node-6840282080,janakamma hospital,MEDICAL,18.2521042,80.5130195,Mulugu,Telangana,
osm-node-6840282069,Dist. Malarai Hospital,MEDICAL,18.3239439,80.4142601,Mulugu,Telangana,
osm-node-6840391484,Dileep Eye Hospital,MEDICAL,18.339747,80.4280764,Mulugu,Telangana,
osm-node-6830428379,RMP Hospital,MEDICAL,18.34273,80.43025,Mulugu,Telangana,
osm-node-11936450968,"Community Health Centre,  Eturnagaram",MEDICAL,18.3378343,80.4298522,Mulugu,Telangana,
osm-node-6840391482,"Amrutha hospital,Pasara",MEDICAL,18.190957,80.165655,Mulugu,Telangana,
osm-node-6840282038,Jaya Nursing Home,MEDICAL,18.1925765,80.1652469,Mulugu,Telangana,
osm-node-6840282001,Kumaraswamy Hospital,MEDICAL,18.193482,80.166474,Mulugu,Telangana,
osm-way-673608584,Singareni Area Hospital,MEDICAL,18.401980639999998,79.85101856,Jayashankar,Telangana,
osm-way-1184990477,Government Hospital,MEDICAL,18.41344392,79.85189136,Jayashankar,Telangana,
osm-node-6837577283,"Police Station, Ghanpur",RESPONSE_UNIT,18.3109524,79.8737196,Jayashankar,Telangana,
osm-node-6548733194,"Post Partum Unit (PPU), Parkal",MEDICAL,18.2008695,79.7016692,Warangal (R),Telangana,
osm-node-7883027899,Susrutha Hospital,MEDICAL,18.1974449,79.7016478,Warangal (R),Telangana,
osm-node-6552712598,"Community Health Centre, Parkal",MEDICAL,18.1978379,79.7027113,Warangal (R),Telangana,
osm-node-6830428373,Srujanan Narsing Home,MEDICAL,18.1988896,79.7008943,Warangal (R),Telangana,
osm-node-7887000029,Vidhyasagar Hospital,MEDICAL,18.1992018,79.7009316,Warangal (R),Telangana,
osm-node-7883073360,Susrutha Hospital,MEDICAL,18.1982475,79.6973455,Warangal (R),Telangana,
osm-node-6538570321,Lalitha Nursing Home,MEDICAL,18.198003,79.6962663,Warangal (R),Telangana,
osm-node-7883027894,Little Stars Children Hospital,MEDICAL,18.1993878,79.695763,Warangal (R),Telangana,
osm-node-6840282040,VINEY HOSPITAL,MEDICAL,18.1900414,79.940679,Mulugu,Telangana,
osm-node-6555772924,"Community Health Centre, Mulug",MEDICAL,18.1931603,79.9414225,Mulugu,Telangana,
osm-node-6840391519,Balaji Hospital,MEDICAL,18.1902522,79.9427695,Mulugu,Telangana,
osm-node-6840282008,Appaiah Hospital,MEDICAL,18.1912345,79.9455468,Mulugu,Telangana,
osm-node-6840391549,taruni hospital,MEDICAL,18.192906,79.9456684,Mulugu,Telangana,
osm-node-6840282033,Vinay Hospital,MEDICAL,18.190605,79.938562,Mulugu,Telangana,
osm-node-6840391557,Sri Darshini Children'S Hospital,MEDICAL,18.190429,79.940279,Mulugu,Telangana,
osm-node-6840282060,Star Hospital,MEDICAL,18.1902097,79.9396427,Mulugu,Telangana,
osm-node-6840282003,"Vety Hospital, Chavai",MEDICAL,18.2064835,80.10162,Mulugu,Telangana,
osm-node-6840391507,Gandhi Hospital,MEDICAL,18.196128,80.12953,Mulugu,Telangana,
osm-node-6840282082,Sri Balaji Nursing Home,MEDICAL,18.1142012,79.8521083,Mulugu,Telangana,
osm-node-7008119590,Atmakur police station,RESPONSE_UNIT,18.0757852,79.7381871,Warangal (R),Telangana,
osm-way-680562359,government hospital,MEDICAL,18.05176006,79.76452554,Warangal (R),Telangana,
osm-node-7036056157,Christian Hospital,MEDICAL,27.7995248,78.6370689,Kanshiram Nagar,Uttar Pradesh,
osm-node-7024933942,"Kalawati Hospital, Etah",MEDICAL,27.8007286,78.6368231,Kanshiram Nagar,Uttar Pradesh,
osm-node-7182049963,District Combind Hospital Kanshi Ram Nagar,MEDICAL,27.8303168,78.6749719,Kanshiram Nagar,Uttar Pradesh,
osm-node-7035797721,J P Hospital and Maternity Home,MEDICAL,27.5593045,78.6668683,Etah,Uttar Pradesh,
osm-node-7156992043,District Hospital Etah,MEDICAL,27.5562222,78.658988,Etah,Uttar Pradesh,
osm-node-7170336202,District Women Hospital Etah,MEDICAL,27.5561889,78.6586715,Etah,Uttar Pradesh,
osm-node-4674573192,rajawli chawraha,RESPONSE_UNIT,27.33749,78.347701,Firozabad,Uttar Pradesh,
osm-node-4674573191,tajapur,RESPONSE_UNIT,27.355823,78.369129,Etah,Uttar Pradesh,
osm-node-7108297740,"Goverment hospital,Morba",MEDICAL,24.2029729,82.6694651,Singrauli,Madhya Pradesh,
osm-node-7013719208,Nehru Shadabadi Hospital,MEDICAL,24.1088298,82.6420676,Singrauli,Madhya Pradesh,
osm-node-7517711019,C. W. S Hospital,MEDICAL,24.1144285,82.6490368,Singrauli,Madhya Pradesh,
osm-node-7517710926,Jayant Hospital,MEDICAL,24.1179604,82.6620173,Singrauli,Madhya Pradesh,
osm-node-7205722212,Government Hospital Anpara-Saktinagar,MEDICAL,24.2010684,82.7714789,Sonbhadra,Uttar Pradesh,
osm-node-7098325166,"Government Hospital,Khatai",MEDICAL,24.5310842,82.5708523,Singrauli,Madhya Pradesh,
osm-node-7513990098,Upkar Institute Of Paramedical Science,MEDICAL,24.9376214,82.6707687,Mirzapur,Uttar Pradesh,
osm-node-7513990048,Patel Hospital,MEDICAL,24.8884202,82.6955288,Mirzapur,Uttar Pradesh,
osm-node-7513990086,Vishwas Surgical Hospital,MEDICAL,24.867655,82.854619,Mirzapur,Uttar Pradesh,
osm-node-7513990135,Ayush Surgical Hospital,MEDICAL,24.8718535,82.8469068,Mirzapur,Uttar Pradesh,
osm-node-7188078587,Government Hospital Rajpur,MEDICAL,24.6961532,82.9544632,Sonbhadra,Uttar Pradesh,
osm-node-7177238941,Robertsganj District Combind Hospital,MEDICAL,24.6466978,83.0585021,Sonbhadra,Uttar Pradesh,
osm-node-7028789339,Jiwan Jyoti Christian Hospital,MEDICAL,24.6771185,83.0620486,Sonbhadra,Uttar Pradesh,
osm-node-7035329369,"Sai Hospital, Sonbhadra",MEDICAL,24.6777854,83.0628724,Sonbhadra,Uttar Pradesh,
osm-node-8893019389,Mahaveer charitable hospita,MEDICAL,24.6874728,83.0831064,Sonbhadra,Uttar Pradesh,
osm-node-8893019371,D P Hospital,MEDICAL,24.6886584,83.0767871,Sonbhadra,Uttar Pradesh,
osm-node-8893019380,Prakash Poly Clinic and Hospital,MEDICAL,24.6881308,83.0789771,Sonbhadra,Uttar Pradesh,
osm-node-8893019381,Anshika Hospital,MEDICAL,24.6884537,83.0792212,Sonbhadra,Uttar Pradesh,
osm-node-8893019398,Sahara Hospital,MEDICAL,24.6949665,83.0626344,Sonbhadra,Uttar Pradesh,
osm-node-8893019396,Shweta Hospital & Trauma Center,MEDICAL,24.6955891,83.065487,Sonbhadra,Uttar Pradesh,
osm-node-8893019393,Rama Hospital,MEDICAL,24.6914549,83.0740164,Sonbhadra,Uttar Pradesh,
osm-node-8893019357,Dev hospital patel katara Ramgarh road,MEDICAL,24.6890605,83.0733163,Sonbhadra,Uttar Pradesh,
osm-node-8893019392,Ank hospital,MEDICAL,24.6896978,83.0735872,Sonbhadra,Uttar Pradesh,
osm-node-8893019360,Mahila Thana,RESPONSE_UNIT,24.68821,83.0737643,Sonbhadra,Uttar Pradesh,
osm-node-8893019407,Robertsganj Police Thana,RESPONSE_UNIT,24.6831981,83.0637207,Sonbhadra,Uttar Pradesh,
osm-node-8892970404,National child hospital,MEDICAL,24.690382,83.0642934,Sonbhadra,Uttar Pradesh,
osm-node-8893019403,Jeevan Deep Hospital,MEDICAL,24.6944889,83.0569294,Sonbhadra,Uttar Pradesh,
osm-node-7676234255,Maa Pramila Hospital,MEDICAL,24.4302745,83.4333871,Garhwa,Jharkhand,
osm-node-2920357342,ESI Hospital,MEDICAL,24.2237004,83.0381322,Sonbhadra,Uttar Pradesh,
osm-node-2920357351,Homeopathic Clinic,MEDICAL,24.2169831,83.0413344,Sonbhadra,Uttar Pradesh,
osm-node-2920357387,Renukoot Police Station,RESPONSE_UNIT,24.2160441,83.0355274,Sonbhadra,Uttar Pradesh,
osm-node-7036070501,Hindalco Hospital,MEDICAL,24.2130152,83.0367909,Sonbhadra,Uttar Pradesh,
osm-node-2920357305,Accident and Emergency Hospital,MEDICAL,24.2127513,83.0367937,Sonbhadra,Uttar Pradesh,
osm-node-2920357352,Hospital Front Gate,MEDICAL,24.2134572,83.035969,Sonbhadra,Uttar Pradesh,
osm-node-7676234202,Gulab Hospital,MEDICAL,24.278224,83.478784,Garhwa,Jharkhand,
osm-node-7121616502,"Government Hospital, Nagaruntari",MEDICAL,24.2882453,83.5112423,Garhwa,Jharkhand,
osm-node-7676234283,Sanjana Mobile Hospital,MEDICAL,24.2942131,83.6526429,Garhwa,Jharkhand,
osm-node-7676234228,Usha Hospital,MEDICAL,24.2958203,83.6576119,Garhwa,Jharkhand,
osm-node-7676234247,Silidag Hospital,MEDICAL,24.2195713,83.5938453,Garhwa,Jharkhand,
osm-node-7121616475,"Government Hospital, Dandai",MEDICAL,24.11926,83.616805,Garhwa,Jharkhand,
osm-node-7676234222,Sadar Hospital,MEDICAL,24.1191731,83.6166755,Garhwa,Jharkhand,
osm-node-7011205863,Sarswati Chikitsalaya,MEDICAL,24.1589306,83.8087481,Garhwa,Jharkhand,
osm-node-7121616445,"CHC, Garhwa Sadar",MEDICAL,24.1599168,83.808913,Garhwa,Jharkhand,
osm-node-7676234218,Sadar Hospital,MEDICAL,24.1582663,83.8019207,Garhwa,Jharkhand,
osm-node-7676234236,Chandrika Hospital,MEDICAL,24.154774,83.7996787,Garhwa,Jharkhand,
osm-node-7676234240,Sanjeevani Hospital,MEDICAL,24.151739,83.796365,Garhwa,Jharkhand,
osm-node-7676234212,MG Hospital,MEDICAL,24.157103,83.7842315,Garhwa,Jharkhand,
osm-node-7676234254,Parmeshwari Hospital,MEDICAL,24.151212,83.794831,Garhwa,Jharkhand,
osm-node-7676234289,New Life Hospital,MEDICAL,24.318699,83.819043,Palamu,Jharkhand,
osm-node-7676234201,Hare Krisna Hospital,MEDICAL,24.3292822,83.8200875,Palamu,Jharkhand,
osm-node-7676234258,Hospital Raja Babu,MEDICAL,24.339128,83.884071,Palamu,Jharkhand,
osm-node-7676234226,Sakshi Hospital,MEDICAL,24.4712875,83.5569382,Garhwa,Jharkhand,
osm-node-7998728322,"Government Hospital, Kalyanipur",MEDICAL,24.9937965,83.4717772,Kaimur (Bhabua),Bihar,
osm-node-6965587329,"Shivam Hospital, Rohtas",MEDICAL,24.9534151,84.0072584,Rohtas,Bihar,
osm-node-6956903293,Anand Hospital And Research Centre,MEDICAL,24.9520082,83.9981925,Rohtas,Bihar,
osm-node-6965565212,Narayan Medical College And Hospital,MEDICAL,24.9432481,84.102402,Rohtas,Bihar,
osm-node-7825581522,"Government Hospital, Bhopatpur",MEDICAL,24.829467,84.2793259,Aurangabad,Bihar,
osm-node-7120431097,SDH Dehri,MEDICAL,24.8963548,84.1835292,Rohtas,Bihar,
osm-node-10959630259,Dr. Prabha Agarwal,MEDICAL,24.9141916,84.1887659,Rohtas,Bihar,
osm-node-10959630261,Dr. Darbari singh Hospital,MEDICAL,24.914528,84.1882553,Rohtas,Bihar,
osm-node-10959630291,Dr. Rajeev Kumar Singh Hospital,MEDICAL,24.9151966,84.1806301,Rohtas,Bihar,
osm-node-10959630278,Government Hospital Makrain,MEDICAL,24.916885,84.2017405,Rohtas,Bihar,
osm-node-7146465210,"Government Hospital, Darihat",MEDICAL,24.975409,84.2368676,Rohtas,Bihar,
osm-node-10864414306,Guard blocking entry to Graham school,RESPONSE_UNIT,27.0822702,88.4937059,Kalimpong,West Bengal,
osm-node-7615097203,STNM Multispeciality Hospital,MEDICAL,27.2436348,88.5987252,East District,Sikkim,
osm-node-6911245095,Ranipool Women Police Station,RESPONSE_UNIT,27.2937855,88.5907823,East District,Sikkim,
osm-node-10859529205,Passport and inner line permit required,RESPONSE_UNIT,27.2915679,88.5614432,East District,Sikkim,
osm-node-10859529206,"Metal detector, drone check",RESPONSE_UNIT,27.2885311,88.5619939,East District,Sikkim,
osm-node-4925330240,Singtam firestation,FIRE,27.2330317,88.4989469,East District,Sikkim,
osm-node-7118826340,Singtam District Hospital,MEDICAL,27.2298217,88.4950137,East District,Sikkim,
osm-node-7615097191,Baidhya Ayurvedic Hospital,MEDICAL,27.2276025,88.495588,East District,Sikkim,
osm-node-7615097183,District Hospital,MEDICAL,27.1712753,88.3750115,South District,Sikkim,
osm-node-6902545405,Government General Hospital Blood Bank - Namchi,MEDICAL,27.1655039,88.360583,South District,Sikkim,
osm-node-10831439705,Sikkim entry,RESPONSE_UNIT,27.1280428,88.2726545,Darjiling,West Bengal,
osm-node-7666886934,Tukvar Hospital,MEDICAL,27.085975,88.258366,Darjiling,West Bengal,
osm-node-7118826339,Geyzing District Hospital,MEDICAL,27.291121,88.256922,West District,Sikkim,
osm-node-7615097209,50 Bedded Ayush Hospital,MEDICAL,27.289573,88.245448,West District,Sikkim,
osm-node-4624970489,Police picket post,RESPONSE_UNIT,27.3483144,88.1917533,West District,Sikkim,
osm-node-11116277110,Raha Police Station,RESPONSE_UNIT,26.2292919,92.5207528,Nagaon,Assam,
osm-node-11133587107,"Fire and Emergency Services Station, Raha",FIRE,26.2340279,92.5260134,Nagaon,Assam,
osm-node-6913038569,Haji Abdul Majid Memorial Hospital and Research Centre,MEDICAL,26.0158947,92.8684401,Hojai,Assam,
osm-node-7537159748,Hojai Civil Hospital,MEDICAL,26.0017261,92.8481676,Hojai,Assam,
osm-node-7537159783,Eye Hospital,MEDICAL,26.0057065,92.845938,Hojai,Assam,
osm-node-11357461273,water supply office,MEDICAL,26.1040401,93.0259084,Hojai,Assam,
osm-node-7150731854,"CHC, Howraghat",MEDICAL,26.1146348,93.0355876,Karbi Anglong East,Assam,
osm-node-11357461274,Arogyao clinic,MEDICAL,26.1056779,93.0282789,Hojai,Assam,
osm-node-11357461275,Chowdhury Pharmacy,MEDICAL,26.1060055,93.0289923,Hojai,Assam,
osm-node-11368386087,Ruksana Medical,MEDICAL,26.1059221,93.0298574,Hojai,Assam,
osm-node-7153386865,Kusumtala Model Hospital,MEDICAL,26.7363291,92.9650646,Sonitpur,Assam,
osm-node-7153386817,Nagsankar Hospital,MEDICAL,26.734572,92.991403,Sonitpur,Assam,
osm-node-7153386764,Balichang Model Hospital,MEDICAL,26.830727,93.073837,Biswanath,Assam,
osm-node-7153386768,"Sub-Divisional Hospital, Biswanath Charali",MEDICAL,26.72667,93.147765,Biswanath,Assam,
osm-node-7540578948,JK Hospital,MEDICAL,26.742704,93.1561416,Biswanath,Assam,
osm-node-7540578884,Netraloi Eye Hospital,MEDICAL,26.7427548,93.1550986,Biswanath,Assam,
osm-node-7540578844,K P Memorial Hospital,MEDICAL,26.7425645,93.1541613,Biswanath,Assam,
osm-node-7153386833,Kwuari Hospital,MEDICAL,26.768397,93.1439,Biswanath,Assam,
osm-node-7150745499,Borgang Model Hospital,MEDICAL,26.8361293,93.2919997,Biswanath,Assam,
osm-node-7153386892,Behali Hospital,MEDICAL,26.801021,93.348082,Biswanath,Assam,
osm-node-7153386874,Swahid Kamala Miri Civil Hospital Bokakhat,MEDICAL,26.641792,93.598697,Golaghat,Assam,
osm-node-6913288175,Vivekananda Kendra-Nrl Hospital,MEDICAL,26.5914174,93.7494734,Golaghat,Assam,
osm-way-738585674,Sarada Hospital,MEDICAL,10.068931857142857,76.21197722857143,Ernakulam,Kerala,
osm-way-869002033,Nayarambalam Government Homoeo Dispensary,MEDICAL,10.07133014,76.22288926,Ernakulam,Kerala,
osm-node-8778367958,"Community Health Center, Ezhikkara",MEDICAL,10.095292,76.2342403,Ernakulam,Kerala,
osm-node-8880492891,Ayurvedha Dispensary,MEDICAL,10.1125591,76.2293049,Ernakulam,Kerala,
osm-node-9103450417,Homeo Hospital,MEDICAL,10.1028148,76.2501271,Ernakulam,Kerala,
osm-node-7062150359,A.H.IVF and Infertility Research Centre [P] Ltd,MEDICAL,22.504121,88.3974566,South Twenty Four Parganas,West Bengal,
osm-way-120981212,KPC Medical College And Hospital,MEDICAL,22.49375132,88.37304599666668,South Twenty Four Parganas,West Bengal,
osm-node-7071466514,Baghajatin State General Hospital,MEDICAL,22.4830661,88.3749845,South Twenty Four Parganas,West Bengal,
osm-node-7065549006,Dakshinee Eye Foundation,MEDICAL,22.4814755,88.3756904,South Twenty Four Parganas,West Bengal,
osm-node-7048063851,Red Plus Society Nursing Home,MEDICAL,22.4831664,88.3850406,South Twenty Four Parganas,West Bengal,
osm-node-2192928421,Peerless Hospital and B.K.Roy Research Center,MEDICAL,22.4809641,88.3938205,South Twenty Four Parganas,West Bengal,
osm-node-7069095563,Sunetra Eye and Family Care Centre,MEDICAL,22.4873268,88.3934359,South Twenty Four Parganas,West Bengal,
osm-node-7068614354,Apex Institute Of Medical Sciences,MEDICAL,22.4848844,88.3904962,South Twenty Four Parganas,West Bengal,
osm-way-224927481,Medica Superspecialty Hospital,MEDICAL,22.494252985714287,88.40101918571428,South Twenty Four Parganas,West Bengal,
osm-way-224927512,Vision Care Hospital,MEDICAL,22.49395888,88.4021235,South Twenty Four Parganas,West Bengal,
osm-way-599375917,Rabindranath Tagore International Institute of Cardiac Sciences,MEDICAL,22.491367520000004,88.40201668,South Twenty Four Parganas,West Bengal,
osm-node-7048073590,Remedy Hospital (Unit Of Remedy Medical Services Pvt Ltd),MEDICAL,22.4652784,88.3898123,South Twenty Four Parganas,West Bengal,
osm-node-1822525113,Hindustan Health Point Pvt Ltd,MEDICAL,22.4580817,88.3836982,South Twenty Four Parganas,West Bengal,
osm-node-7065473746,Sevangan Medical Complex,MEDICAL,22.4674584,88.3739229,South Twenty Four Parganas,West Bengal,
osm-node-7069112469,BRWS Hospital,MEDICAL,22.4712333,88.3776719,South Twenty Four Parganas,West Bengal,
osm-node-7071685696,Garia Eye Clinic and Micro Surgery Centre,MEDICAL,22.4680074,88.379223,South Twenty Four Parganas,West Bengal,
osm-node-5385568522,IRIS HOSPITAL,MEDICAL,22.4792072,88.375858,South Twenty Four Parganas,West Bengal,
osm-way-358073343,Vivekananda ENT Clinic,MEDICAL,22.471583080000002,88.36649984,South Twenty Four Parganas,West Bengal,
osm-way-359031098,Shree Guru Ashram Hospital Indoor Unit,MEDICAL,22.47339306,88.36860164,South Twenty Four Parganas,West Bengal,
osm-way-359031182,Shree Guru Sangha Hospital Outdoor Unit,MEDICAL,22.47359876,88.36874498,South Twenty Four Parganas,West Bengal,
osm-way-359031070,Shree Guru Sangha Hospital Doctors Unit,MEDICAL,22.47349294,88.36866114,South Twenty Four Parganas,West Bengal,
osm-node-5162659222,Chandi tala health center,MEDICAL,22.4866272,88.3460553,South Twenty Four Parganas,West Bengal,
osm-node-7074329114,Lions North Kolkata Hospital and Medical Centre,MEDICAL,22.4818251,88.3544424,South Twenty Four Parganas,West Bengal,
osm-way-120961918,Bijoygarh State General Hospital,MEDICAL,22.487453540000004,88.36439911000001,South Twenty Four Parganas,West Bengal,
osm-node-6541779885,Usha fire brigade,FIRE,22.5013761,88.3617659,South Twenty Four Parganas,West Bengal,
osm-node-7059255451,"RG Stone Urology And Laparoscopy Hospital, Kolkata",MEDICAL,22.5058109,88.3674172,South Twenty Four Parganas,West Bengal,
osm-node-651795823,Jadavpur Police Station,RESPONSE_UNIT,22.5027682,88.3677291,South Twenty Four Parganas,West Bengal,
osm-node-7065866539,Dr. Mina Majumder Seva Mandir Pvt. Ltd,MEDICAL,22.5041947,88.3708222,South Twenty Four Parganas,West Bengal,
osm-node-7074312573,KD Cure S.C. Das Memorial Medical Center,MEDICAL,22.5077512,88.3648047,South Twenty Four Parganas,West Bengal,
osm-node-7065232712,Sri Aurobindo Seva Kendra (EEDF),MEDICAL,22.5032339,88.3644935,South Twenty Four Parganas,West Bengal,
osm-node-7065226682,SilverLine Eye Hospital,MEDICAL,22.5029093,88.3610965,South Twenty Four Parganas,West Bengal,
osm-node-7071683932,Calcutta Lions Netra Niketan,MEDICAL,22.4963257,88.358423,South Twenty Four Parganas,West Bengal,
osm-way-118667313,MR Bangur Hospital,MEDICAL,22.49901757142857,88.34669169285714,South Twenty Four Parganas,West Bengal,
osm-node-7065871405,RSV Hospital,MEDICAL,22.5030685,88.3447391,South Twenty Four Parganas,West Bengal,
osm-node-7065697990,Debdoot Sevayan,MEDICAL,22.5079159,88.3439103,South Twenty Four Parganas,West Bengal,
osm-node-7065226681,Siddhi Multi Speciality Ayurveda Hospital and Research Institute,MEDICAL,22.5031868,88.3414158,South Twenty Four Parganas,West Bengal,
osm-node-7068614368,Arogya Maternity and Nursing Home,MEDICAL,22.5026069,88.3387953,South Twenty Four Parganas,West Bengal,
osm-node-7050840075,Shradha Health Care Pvt. Ltd,MEDICAL,22.5086023,88.3380973,South Twenty Four Parganas,West Bengal,
osm-node-7191539493,Sarkari Hospital,MEDICAL,25.185554,82.6310129,Mirzapur,Uttar Pradesh,
osm-node-7892128740,"SubCentre, Sahsepur",MEDICAL,25.2396887,82.5400581,Mirzapur,Uttar Pradesh,
osm-node-7513990096,Anand Hospital,MEDICAL,25.2643224,82.554449,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7498563194,Vijaya Hospital,MEDICAL,25.2705135,82.7175129,Varanasi,Uttar Pradesh,
osm-node-7498563245,Prakash Hospital,MEDICAL,25.2699123,82.7185358,Varanasi,Uttar Pradesh,
osm-node-7513990089,Sarita Hospital,MEDICAL,25.2517659,82.7078779,Mirzapur,Uttar Pradesh,
osm-node-7178061023,"Government Hospital,Danoo Pur",MEDICAL,25.4215976,82.7122906,Varanasi,Uttar Pradesh,
osm-node-7019341050,"Jeevan Deep Hospital, Bhadohi",MEDICAL,25.3869981,82.592479,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7018342577,Akash Hospital,MEDICAL,25.3848185,82.5858783,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7020926072,Soumya Hospital,MEDICAL,25.3945146,82.566994,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7164804306,MAHARAJA BALAVANT SINGH COMBINED DISTRIC HOSPITAL,MEDICAL,25.3956644,82.5650775,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7027726593,Shri Shyamlal Memorial Hospital,MEDICAL,25.3804683,82.5691846,Sant Ravidas Nagar (Bhadohi),Uttar Pradesh,
osm-node-7189279426,Government Hospital Tiwaran,MEDICAL,25.5154329,82.6785283,Jaunpur,Uttar Pradesh,
osm-node-12595726488,Vindhya Health Centre,MEDICAL,25.5310759,82.7342922,Varanasi,Uttar Pradesh,
osm-node-12595819568,Government hospital kathiraon,MEDICAL,25.5292867,82.7352817,Varanasi,Uttar Pradesh,
osm-node-12595789524,Akash Hospital,MEDICAL,25.5299056,82.7340746,Varanasi,Uttar Pradesh,
osm-way-1360653108,Kathirao Police Chauki,RESPONSE_UNIT,25.5230377,82.74016334000001,Varanasi,Uttar Pradesh,
osm-node-7188331129,Government Hospital,MEDICAL,25.4912268,82.8273245,Varanasi,Uttar Pradesh,
osm-node-7025610773,Dhiraji Hospital,MEDICAL,25.6437776,82.920776,Jaunpur,Uttar Pradesh,
osm-node-7511510511,Bhargava Hospital,MEDICAL,25.7851858,82.8269968,Azamgarh,Uttar Pradesh,
osm-node-7511510458,Manv Rachna Haddi Hospital,MEDICAL,25.8784535,82.9378104,Azamgarh,Uttar Pradesh,
osm-node-7511510537,Navjeevan Hospital,MEDICAL,25.8811965,82.9397455,Azamgarh,Uttar Pradesh,
osm-node-7156989062,Government Hospital SONGAR,MEDICAL,25.9098683,82.7515923,Jaunpur,Uttar Pradesh,
osm-node-7029085849,Apex Eye Hospital,MEDICAL,25.7355797,82.6953149,Jaunpur,Uttar Pradesh,
osm-node-7513990132,Jeevan Raksha Hospital,MEDICAL,25.7501958,82.7016531,Jaunpur,Uttar Pradesh,
osm-node-7035030910,Kumar Surgical Nursing Home,MEDICAL,25.7496613,82.6933063,Jaunpur,Uttar Pradesh,
osm-node-7024797302,J P Memorial Hospital,MEDICAL,25.7568582,82.694088,Jaunpur,Uttar Pradesh,
osm-node-7170287066,District Women Hospital Jaunpur,MEDICAL,25.7592013,82.6968142,Jaunpur,Uttar Pradesh,
osm-node-7025961351,Sunita Hospital,MEDICAL,25.7396424,82.6656336,Jaunpur,Uttar Pradesh,
osm-node-7035264066,Maa Tara Hospital,MEDICAL,25.7380913,82.6632856,Jaunpur,Uttar Pradesh,
